date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:46	5561/5561	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:44%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:46	2865/2865	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:44%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-three.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-three.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:46	2814/2814	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:42%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-four.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-four.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:46	2165/2165	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:42%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-five.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-five.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:46	3974/3974	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:44%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-six.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-six.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:47	5000/5000	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:42%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-seven.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-seven.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:47	2666/2666	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:42%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-eight.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/avatar/a-eight.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:47	44783/44783	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:08%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/blog/one.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/blog/one.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:47	55423/55423	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:06%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/blog/four.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/blog/four.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:48	50250/50250	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:12%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/blog/two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/blog/two.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:48	27226/27226	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:32%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/footer/footer-bg.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/footer/footer-bg.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:48	41883/41883	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20May%202025%2022:41:42%20GMT	https://wowtheme7.com/tf/betwins/betwins/terms-conditions.html	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/terms-conditions.html	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:48	41867/41867	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20May%202025%2022:41:42%20GMT	https://wowtheme7.com/tf/betwins/betwins/privacy-policy.html	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/privacy-policy.html	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:48	1674/1674	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:34%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/footer/footer-two-left.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/footer/footer-two-left.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:49	1860/1860	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:34%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/footer/footer-two-right.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/footer/footer-two-right.png	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:49	87533/87533	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2005%20Jun%202024%2004:11:58%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/jquery-3.7.1.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/jquery-3.7.1.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:49	80721/80721	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20Feb%202024%2015:04:46%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/bootstrap.bundle.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/bootstrap.bundle.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:49	3989/3989	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2016%20Jun%202024%2005:42:54%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/jquery.nice-select.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/jquery.nice-select.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:50	33876/33876	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2018%20May%202025%2021:42:24%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/jquery.magnific-popup.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/jquery.magnific-popup.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:50	151701/151701	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/swiper-bundle.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/swiper-bundle.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:50	1831/1831	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20May%202023%2017:25:50%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/viewport.jquery.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/viewport.jquery.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:50	9897/9897	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jun%202024%2005:23:08%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/odometer.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/odometer.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:51	8887/8887	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2005%20Nov%202023%2003:55:04%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/vanilla-tilt.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/vanilla-tilt.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:51	14243/14243	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2007%20Jul%202018%2018:40:38%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/aos.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/aos.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:51	35445/35445	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2014%20Apr%202020%2013:33:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/isotope.pkgd.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/isotope.pkgd.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:51	15589/15589	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2013%20Apr%202024%2007:54:52%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/SplitText.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/SplitText.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:51	4047/4047	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Jan%202024%2010:53:12%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/ScrollToPlugin.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/ScrollToPlugin.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:52	43146/43146	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2017:16:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/ScrollTrigger.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/ScrollTrigger.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:52	140068/140068	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20May%202024%2009:42:16%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/gsap.min.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/gsap.min.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:52	39330/39330	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2019%20May%202025%2022:41:36%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/js/custom.js	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/js/custom.js	(from https://wowtheme7.com/tf/betwins/betwins/index-three.html)
21:12:53	232803/232803	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2015:04:46%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/css/bootstrap.min.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/css/bootstrap.min.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:53	96518/96518	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20Jul%202024%2009:28:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/fonts/css/all.min.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/fonts/css/all.min.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:53	193251/193251	---M-Z	200	added ('OK')	text/css	date:Mon,%2017%20Feb%202025%2019:41:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/fonts/css/tabler-icons.min.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/fonts/css/tabler-icons.min.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:53	6999/6999	---M-Z	200	added ('OK')	text/css	date:Mon,%2017%20Jul%202023%2009:39:10%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/css/magnific-popup.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/css/magnific-popup.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:53	26051/26051	---M-Z	200	added ('OK')	text/css	date:Sun,%2018%20May%202025%2021:22:54%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/css/aos.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/css/aos.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:54	3647/3647	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2004:26:30%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/css/nice-select.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/css/nice-select.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:54	3427/3427	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20May%202023%2017:25:50%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/css/odometer.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/css/odometer.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:54	18459/18459	---M-Z	200	added ('OK')	text/css	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/css/swiper-bundle.min.css	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/css/swiper-bundle.min.css	(from https://wowtheme7.com/tf/betwins/betwins/assets/css/main.css)
21:12:55	105260/105260	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:56%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/hero-bg.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/hero-bg.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:55	32795/32795	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:58%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/hero-thumb.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/hero-thumb.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:55	1083/1083	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/lotter-stars.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/lotter-stars.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:55	2461/2461	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:46%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-one.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-one.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:55	2122/2122	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:46%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-four.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-four.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:56	1386/1386	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:46%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:56	1958/1958	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:46%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-three.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/banner/ball-three.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:56	6631/6631	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:04%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/rocket-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/rocket-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:56	5548/5548	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/premium.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/premium.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:56	460/460	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:57	9854/9854	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/five.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/five.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:57	378/378	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-one.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-one.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:57	12912/12912	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:30%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/six.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/six.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:57	28319/28319	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/long.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/long.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:58	518/518	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-three.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-three.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:58	5851/5851	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/four.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/four.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:58	392/392	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-six.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/ic-six.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:58	5820/5820	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:30%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:58	5333/5333	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/bottom-thumb.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/bottom-thumb.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:59	2135/2135	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/right-thumb.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/right-thumb.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:59	4944/4944	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:28%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/btc.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/fantasy/btc.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:59	104400/104400	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:34%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/about-thumb.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/about-thumb.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:12:59	4805/4805	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:06%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/spring-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/spring-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:00	1856/1856	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:04%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/rocket-xs.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/rocket-xs.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:00	59968/59968	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:09:52%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/lottery-result.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/lottery-result.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:00	11313/11313	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/result/four.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/result/four.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:00	10991/10991	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/result/one.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/result/one.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:00	13099/13099	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:04%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/result/two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/result/two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:01	10064/10064	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:04%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/result/three.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/result/three.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:01	12636/12636	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/result/five.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/result/five.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:01	11787/11787	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:02%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/result/six.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/result/six.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:01	4088/4088	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:12%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/vr.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/vr.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:02	175/175	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:08:40%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/arrow.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/arrow.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:02	68856/68856	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:12%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/testimonial-bg.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/testimonial-bg.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:02	74624/74624	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:08%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/top-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/top-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:02	9263/9263	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:06%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/right-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/right-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:02	8967/8967	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:06%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/bottom-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/bottom-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
21:13:03	2321/2321	---M--	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2023:10:06%20GMT	https://wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/card-two.png	C:/Users/kyle-/Desktop/contest/contest/wowtheme7.com/tf/betwins/betwins/assets/images/testimonial/card-two.png	(from https://wowtheme7.com/tf/betwins/betwins/index.html)
